,datetimeepoch,date,datetime,hr,season,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,mnth,cnt
15840,1351324800,20121027,201210274,4,4,60.2,60.2,89.55,57.1,0.0,6.5,9.9,83.1,Partially cloudy,10,13
15841,1351328400,20121027,201210275,5,4,60.2,60.2,88.93,56.9,0.0,6.7,9.9,90.9,Overcast,10,9
15842,1351332000,20121027,201210276,6,4,60.1,60.1,85.27,55.6,0.0,7.8,9.9,92.1,Overcast,10,31
15843,1351335600,20121027,201210277,7,4,60.1,60.1,84.04,55.2,0.0,7.7,9.9,92.7,Overcast,10,86
15844,1351339200,20121027,201210278,8,4,58.7,58.7,83.76,53.8,0.0,7.6,9.9,79.3,Partially cloudy,10,213
15845,1351342800,20121027,201210279,9,4,60.1,60.1,79.64,53.8,0.0,9.8,9.9,79.3,Partially cloudy,10,328
15846,1351346400,20121027,2012102710,10,4,60.8,60.8,77.99,53.9,0.0,9.8,9.9,79.3,Partially cloudy,10,479
15847,1351350000,20121027,2012102711,11,4,64.1,64.1,72.83,55.2,0.0,11.0,9.9,81.3,Partially cloudy,10,585
15848,1351353600,20121027,2012102712,12,4,66.3,66.3,63.79,53.7,0.0,11.2,9.9,81.3,Partially cloudy,10,668
15849,1351357200,20121027,2012102713,13,4,69.4,69.4,52.96,51.5,0.0,10.1,9.9,79.3,Partially cloudy,10,760
15850,1351360800,20121027,2012102714,14,4,69.6,69.6,44.46,47.0,0.0,10.0,9.9,82.9,Partially cloudy,10,750
15851,1351364400,20121027,2012102715,15,4,69.2,69.2,47.6,48.4,0.0,10.1,9.9,81.3,Partially cloudy,10,711
15852,1351368000,20121027,2012102716,16,4,66.4,66.4,58.11,51.2,0.0,11.1,9.9,92.1,Overcast,10,612
15853,1351371600,20121027,2012102717,17,4,65.9,65.9,63.02,53.0,0.0,11.0,9.9,91.1,Overcast,10,618
15854,1351375200,20121027,2012102718,18,4,64.5,64.5,63.66,51.9,0.0,9.8,9.9,92.3,Overcast,10,456
15855,1351378800,20121027,2012102719,19,4,63.9,63.9,64.94,51.9,0.0,10.7,9.9,89.1,Partially cloudy,10,300
15856,1351382400,20121028,2012102820,20,4,63.9,63.9,68.17,53.2,0.0,12.2,9.9,89.1,Partially cloudy,10,55
15857,1351386000,20121028,2012102821,21,4,62.5,62.5,71.53,53.2,0.0,11.1,9.9,89.1,Partially cloudy,10,46
15858,1351389600,20121028,2012102822,22,4,62.5,62.5,71.59,53.2,0.0,9.1,9.9,90.1,Overcast,10,37
15859,1351393200,20121028,2012102823,23,4,62.1,62.1,72.32,53.1,0.0,10.1,9.9,90.1,Overcast,10,14
15860,1351396800,20121028,201210280,0,4,62.0,62.0,69.02,51.7,0.0,15.2,9.9,94.3,Overcast,10,117
15861,1351400400,20121028,201210281,1,4,62.0,62.0,67.98,51.3,0.0,12.0,9.9,98.8,Overcast,10,133
15862,1351404000,20121028,201210282,2,4,60.7,60.7,71.46,51.4,0.0,11.2,9.9,96.1,Overcast,10,116
15863,1351407600,20121028,201210283,3,4,60.7,60.7,67.39,49.8,0.0,12.3,9.9,92.7,Overcast,10,79
15864,1351411200,20121028,201210284,4,4,60.6,60.6,64.06,48.4,0.0,13.3,9.9,97.4,Overcast,10,20
15865,1351414800,20121028,201210285,5,4,60.3,60.3,64.91,48.4,0.0,14.4,9.9,90.1,Overcast,10,28
15866,1351418400,20121028,201210286,6,4,60.2,60.2,64.12,48.0,0.0,12.7,9.9,94.6,Overcast,10,39
15867,1351422000,20121028,201210287,7,4,60.2,60.2,59.98,46.2,0.0,13.6,9.9,94.6,Overcast,10,65
15868,1351425600,20121028,201210288,8,4,60.2,60.2,60.89,46.6,0.0,12.4,9.9,99.6,Overcast,10,173
15869,1351429200,20121028,201210289,9,4,60.2,60.2,60.17,46.3,0.0,21.8,9.9,96.6,Overcast,10,330
15870,1351432800,20121028,2012102810,10,4,60.2,60.2,55.98,44.4,0.0,16.9,9.9,99.2,Overcast,10,434
15871,1351436400,20121028,2012102811,11,4,58.8,58.8,51.69,41.1,0.0,16.8,9.9,98.8,Overcast,10,462
15872,1351440000,20121028,2012102812,12,4,60.2,60.2,53.02,43.0,0.0,15.9,9.9,99.2,Overcast,10,491
15873,1351443600,20121028,2012102813,13,4,58.8,58.8,58.55,44.3,0.0,19.8,9.9,100.0,Overcast,10,391
15874,1351447200,20121028,2012102814,14,4,58.9,58.9,59.49,44.8,0.0,16.6,9.9,99.2,Overcast,10,402
15875,1351450800,20121028,2012102815,15,4,60.2,60.2,59.91,46.2,0.0,18.0,9.9,100.0,Overcast,10,301
15876,1351454400,20121028,2012102816,16,4,60.2,60.2,64.07,48.0,0.0,20.0,9.9,100.0,Overcast,10,293
15877,1351458000,20121028,2012102817,17,4,58.6,58.6,69.34,48.6,0.0,19.3,8.7,100.0,Overcast,10,225
15878,1351461600,20121028,2012102818,18,4,56.7,56.7,78.16,50.0,0.0,21.5,6.5,100.0,Overcast,10,154
15879,1351465200,20121028,2012102819,19,4,53.6,53.6,91.95,51.4,0.02,20.1,4.3,100.0,"Rain, Overcast",10,54
15880,1351483200,20121029,201210290,0,4,53.6,53.6,92.34,51.5,0.03,14.7,9.9,100.0,"Rain, Overcast",10,22
15881,1351555200,20121030,2012103020,20,4,48.4,40.3,85.65,44.3,0.3,26.6,3.0,100.0,"Rain, Overcast",10,81
15882,1351558800,20121030,2012103021,21,4,47.9,39.2,83.03,43.0,0.41,29.6,2.9,100.0,"Rain, Overcast",10,64
15883,1351562400,20121030,2012103022,22,4,47.8,38.0,81.77,42.5,0.27,37.7,3.6,100.0,"Rain, Overcast",10,66
15884,1351566000,20121030,2012103023,23,4,47.8,39.1,81.54,42.4,0.19,30.1,5.1,100.0,"Rain, Overcast",10,39
15885,1351616400,20121030,2012103013,13,4,42.6,35.2,86.71,38.9,0.02,14.7,8.3,100.0,"Rain, Overcast",10,116
15886,1351620000,20121030,2012103014,14,4,42.2,34.8,83.78,37.6,0.0,14.6,9.9,100.0,Overcast,10,126
15887,1351623600,20121030,2012103015,15,4,42.7,35.7,86.65,39.0,0.01,13.6,9.9,100.0,"Rain, Overcast",10,124
15888,1351627200,20121030,2012103016,16,4,42.8,36.8,86.56,39.0,0.01,10.8,9.3,100.0,"Rain, Overcast",10,98
15889,1351630800,20121030,2012103017,17,4,42.8,37.1,86.57,39.0,0.02,9.9,9.9,100.0,"Rain, Overcast",10,124
15890,1351634400,20121030,2012103018,18,4,42.7,37.5,86.57,39.0,0.01,9.0,9.9,100.0,"Rain, Overcast",10,143
15891,1351638000,20121030,2012103019,19,4,42.7,38.8,86.7,39.0,0.01,6.3,9.9,100.0,"Rain, Overcast",10,115
15892,1351641600,20121031,2012103120,20,4,42.8,38.6,86.56,39.1,0.0,6.8,9.9,99.0,Overcast,10,268
15893,1351645200,20121031,2012103121,21,4,42.7,38.1,82.53,37.8,0.0,7.7,9.9,100.0,Overcast,10,192
15894,1351648800,20121031,2012103122,22,4,42.7,39.8,86.79,39.0,0.0,4.8,9.9,100.0,Overcast,10,165
15895,1351652400,20121031,2012103123,23,4,42.3,38.7,83.64,37.7,0.0,5.7,9.9,89.8,Partially cloudy,10,101
15896,1351656000,20121031,201210310,0,4,42.2,38.6,83.72,37.7,0.0,5.7,9.9,89.8,Partially cloudy,10,16
15897,1351659600,20121031,201210311,1,4,42.2,39.1,83.68,37.6,0.0,5.0,9.9,94.5,Overcast,10,8
15898,1351663200,20121031,201210312,2,4,42.0,40.3,84.18,37.6,0.0,3.3,9.9,100.0,Overcast,10,7
15899,1351666800,20121031,201210313,3,4,42.1,38.6,82.84,37.3,0.0,5.4,9.9,100.0,Overcast,10,3
15900,1351670400,20121031,201210314,4,4,42.5,39.7,83.05,37.7,0.0,4.6,9.9,100.0,Overcast,10,5
15901,1351674000,20121031,201210315,5,4,42.6,37.9,86.76,38.9,0.0,7.8,9.9,100.0,Overcast,10,24
15902,1351677600,20121031,201210316,6,4,42.6,39.1,82.7,37.7,0.0,5.6,9.9,98.8,Overcast,10,116
15903,1351681200,20121031,201210317,7,4,42.6,38.5,82.64,37.7,0.0,6.7,9.9,86.1,Partially cloudy,10,337
15904,1351684800,20121031,201210318,8,4,42.7,39.1,86.51,38.9,0.0,5.7,9.9,99.0,Overcast,10,621
15905,1351688400,20121031,201210319,9,4,44.1,40.6,81.91,38.9,0.02,6.0,9.9,88.3,"Rain, Partially cloudy",10,297
15906,1351692000,20121031,2012103110,10,4,46.2,43.2,76.9,39.3,0.0,5.8,9.9,89.3,Partially cloudy,10,168
15907,1351695600,20121031,2012103111,11,4,47.9,43.0,72.19,39.4,0.0,11.1,9.9,90.1,Overcast,10,189
15908,1351699200,20121031,2012103112,12,4,48.6,44.7,65.73,37.6,0.0,8.9,9.9,100.0,Overcast,10,241
15909,1351702800,20121031,2012103113,13,4,51.8,51.8,58.15,37.5,0.0,8.0,9.9,90.1,Overcast,10,213
15910,1351706400,20121031,2012103114,14,4,53.4,53.4,51.03,35.7,0.0,9.0,9.9,87.5,Partially cloudy,10,224
15911,1351710000,20121031,2012103115,15,4,53.1,53.1,51.56,35.8,0.0,9.1,9.9,100.0,Overcast,10,230
15912,1351713600,20121031,2012103116,16,4,53.2,53.2,54.36,37.1,0.0,7.0,9.9,89.7,Partially cloudy,10,424
15913,1351717200,20121031,2012103117,17,4,53.1,53.1,55.61,37.6,0.0,9.0,9.9,100.0,Overcast,10,723
15914,1351720800,20121031,2012103118,18,4,51.7,51.7,58.75,37.7,0.0,6.8,9.9,100.0,Overcast,10,584
15915,1351724400,20121031,2012103119,19,4,51.7,51.7,58.77,37.7,0.0,5.6,9.9,100.0,Overcast,10,410
15916,1351728000,20121101,2012110120,20,4,51.7,51.7,58.63,37.7,0.0,3.4,9.9,100.0,Overcast,11,296
15917,1351731600,20121101,2012110121,21,4,51.7,51.7,53.95,35.6,0.0,4.6,9.9,100.0,Overcast,11,267
15918,1351735200,20121101,2012110122,22,4,51.2,51.2,51.37,33.9,0.0,7.8,9.9,100.0,Overcast,11,202
15919,1351738800,20121101,2012110123,23,4,48.3,45.8,56.75,33.6,0.0,5.7,9.9,47.1,Partially cloudy,11,120
15920,1351742400,20121101,201211010,0,4,47.8,46.7,57.67,33.6,0.0,3.5,9.9,83.7,Partially cloudy,11,60
15921,1351746000,20121101,201211011,1,4,47.7,46.8,57.74,33.5,0.0,3.3,9.9,83.7,Partially cloudy,11,30
15922,1351749600,20121101,201211012,2,4,42.5,39.9,75.41,35.3,0.0,4.4,9.9,44.6,Partially cloudy,11,20
15923,1351753200,20121101,201211013,3,4,43.7,40.5,68.5,34.0,0.0,5.4,9.9,49.8,Partially cloudy,11,15
15924,1351756800,20121101,201211014,4,4,45.7,42.7,63.86,34.1,0.0,5.6,9.9,89.3,Partially cloudy,11,10
15925,1351760400,20121101,201211015,5,4,45.7,43.6,67.38,35.5,0.0,4.4,9.9,100.0,Overcast,11,40
15926,1351764000,20121101,201211016,6,4,45.6,42.7,67.38,35.4,0.0,5.6,9.9,89.3,Partially cloudy,11,148
15927,1351767600,20121101,201211017,7,4,45.7,42.2,63.86,34.2,0.0,6.6,9.9,89.3,Partially cloudy,11,420
15928,1351771200,20121101,201211018,8,4,47.4,44.2,59.16,33.8,0.0,6.6,9.9,93.8,Overcast,11,680
15929,1351774800,20121101,201211019,9,4,48.3,46.6,57.9,34.2,0.0,4.6,9.9,96.0,Overcast,11,331
15930,1351778400,20121101,2012110110,10,4,48.6,46.6,56.79,33.9,0.0,4.9,9.9,94.7,Overcast,11,146
15931,1351782000,20121101,2012110111,11,4,50.0,50.0,56.46,35.1,0.0,1.0,9.9,94.7,Overcast,11,170
15932,1351785600,20121101,2012110112,12,4,48.6,44.8,59.5,35.1,0.0,8.5,9.9,94.7,Overcast,11,221
15933,1351789200,20121101,2012110113,13,4,50.0,47.0,60.52,36.9,0.0,7.3,9.9,94.4,Overcast,11,248
15934,1351792800,20121101,2012110114,14,4,51.3,51.3,58.18,37.1,0.0,7.0,9.9,90.9,Overcast,11,185
15935,1351796400,20121101,2012110115,15,4,51.3,51.3,51.75,34.2,0.0,8.8,9.9,90.1,Overcast,11,214
15936,1351800000,20121101,2012110116,16,4,51.8,51.8,53.18,35.3,0.0,7.0,9.9,94.6,Overcast,11,344
15937,1351803600,20121101,2012110117,17,4,51.8,51.8,53.16,35.3,0.0,7.1,9.9,94.6,Overcast,11,689
15938,1351807200,20121101,2012110118,18,4,51.7,51.7,50.59,34.0,0.0,9.1,9.9,99.2,Overcast,11,678
15939,1351810800,20121101,2012110119,19,4,51.3,51.3,51.58,34.0,0.0,6.9,9.9,99.2,Overcast,11,452
15940,1351814400,20121102,2012110220,20,4,51.2,51.2,51.78,34.0,0.0,6.9,9.9,98.2,Overcast,11,221
15941,1351818000,20121102,2012110221,21,4,49.8,45.7,54.27,33.9,0.0,10.2,9.9,96.4,Overcast,11,156
15942,1351821600,20121102,2012110222,22,4,49.8,47.5,53.4,33.5,0.0,5.9,9.9,99.6,Overcast,11,149
15943,1351825200,20121102,2012110223,23,4,48.2,45.1,56.86,33.6,0.0,6.8,9.9,87.5,Partially cloudy,11,119
15944,1351828800,20121102,201211020,0,4,47.6,44.4,54.91,32.2,0.0,6.8,9.9,84.9,Partially cloudy,11,50
15945,1351832400,20121102,201211021,1,4,45.8,42.4,58.93,32.3,0.0,6.5,9.9,30.8,Partially cloudy,11,24
15946,1351836000,20121102,201211022,2,4,45.7,41.7,58.85,32.1,0.0,7.8,9.9,47.8,Partially cloudy,11,10
15947,1351839600,20121102,201211023,3,4,44.6,40.8,64.41,33.4,0.0,6.9,9.9,48.3,Partially cloudy,11,3
15948,1351843200,20121102,201211024,4,4,42.1,38.0,70.88,33.4,0.0,6.5,9.9,24.4,Partially cloudy,11,7
15949,1351846800,20121102,201211025,5,4,42.3,39.6,70.43,33.4,0.0,4.4,9.9,86.5,Partially cloudy,11,26
15950,1351850400,20121102,201211026,6,4,43.7,39.8,67.14,33.5,0.0,6.5,9.9,99.2,Overcast,11,122
15951,1351854000,20121102,201211027,7,4,42.1,37.9,71.53,33.5,0.0,6.5,9.9,56.8,Partially cloudy,11,357
15952,1351857600,20121102,201211028,8,4,42.1,38.5,72.97,34.0,0.0,5.5,9.9,99.2,Overcast,11,687
15953,1351861200,20121102,201211029,9,4,44.3,41.6,59.52,31.1,0.0,4.8,9.9,88.9,Partially cloudy,11,382
15954,1351864800,20121102,2012110210,10,4,46.6,44.1,53.51,30.6,0.0,5.2,9.9,88.3,Partially cloudy,11,204
15955,1351868400,20121102,2012110211,11,4,49.9,45.1,46.47,30.1,0.0,12.6,9.9,86.1,Partially cloudy,11,221
15956,1351872000,20121102,2012110212,12,4,53.1,53.1,41.91,30.5,0.0,17.2,9.9,83.1,Partially cloudy,11,292
15957,1351875600,20121102,2012110213,13,4,53.5,53.5,41.22,30.5,0.0,15.0,9.9,82.5,Partially cloudy,11,294
15958,1351879200,20121102,2012110214,14,4,51.9,51.9,42.86,30.0,0.0,15.0,9.9,89.3,Partially cloudy,11,262
15959,1351882800,20121102,2012110215,15,4,51.7,51.7,40.93,28.7,0.0,20.4,9.9,100.0,Overcast,11,306
15960,1351886400,20121102,2012110216,16,4,51.3,51.3,40.71,28.2,0.0,17.3,9.9,99.6,Overcast,11,421
15961,1351890000,20121102,2012110217,17,4,51.3,51.3,40.71,28.2,0.0,17.5,9.9,90.1,Overcast,11,638
15962,1351893600,20121102,2012110218,18,4,49.9,44.7,40.49,26.8,0.0,14.2,9.9,90.1,Overcast,11,522
15963,1351897200,20121102,2012110219,19,4,49.8,44.6,43.0,28.2,0.0,14.1,9.9,100.0,Overcast,11,374
15964,1351900800,20121103,2012110320,20,4,49.8,44.9,43.09,28.2,0.0,13.1,9.9,100.0,Overcast,11,181
15965,1351904400,20121103,2012110321,21,4,48.3,42.0,46.31,28.7,0.0,17.0,9.9,100.0,Overcast,11,166
15966,1351908000,20121103,2012110322,22,4,48.3,42.4,46.53,28.7,0.0,15.0,9.9,100.0,Overcast,11,146
15967,1351911600,20121103,2012110323,23,4,47.8,43.1,47.42,28.8,0.0,10.7,9.9,89.3,Partially cloudy,11,148
15968,1351915200,20121103,201211030,0,4,46.6,40.9,52.28,30.0,0.0,12.9,9.9,90.1,Overcast,11,108
15969,1351918800,20121103,201211031,1,4,46.1,42.1,53.1,30.0,0.0,7.9,9.9,89.3,Partially cloudy,11,89
15970,1351922400,20121103,201211032,2,4,46.1,40.0,49.55,28.2,0.0,13.4,9.9,100.0,Overcast,11,46
15971,1351926000,20121103,201211033,3,4,46.0,40.9,49.46,28.2,0.0,10.6,9.9,100.0,Overcast,11,28
15972,1351929600,20121103,201211034,4,4,46.0,40.8,49.5,28.2,0.0,10.8,9.9,100.0,Overcast,11,16
15973,1351933200,20121103,201211035,5,4,44.6,38.5,49.39,26.8,0.0,12.6,9.9,100.0,Overcast,11,9
15974,1351936800,20121103,201211036,6,4,44.5,39.1,49.55,26.8,0.0,10.4,9.9,100.0,Overcast,11,21
15975,1351940400,20121103,201211037,7,4,44.5,39.9,49.45,26.8,0.0,8.5,9.9,100.0,Overcast,11,59
15976,1351944000,20121103,201211038,8,4,44.5,39.2,49.3,26.7,0.0,10.3,9.9,100.0,Overcast,11,142
15977,1351947600,20121103,201211039,9,4,45.9,40.2,46.9,26.8,0.0,12.4,9.9,100.0,Overcast,11,219
15978,1351951200,20121103,2012110310,10,4,46.1,40.3,49.38,28.2,0.0,12.8,9.9,100.0,Overcast,11,328
15979,1351954800,20121103,2012110311,11,4,47.9,41.6,47.0,28.6,0.0,16.4,9.9,84.9,Partially cloudy,11,340
15980,1351958400,20121103,2012110312,12,4,47.9,41.6,47.0,28.6,0.0,16.5,9.9,100.0,Overcast,11,394
15981,1351962000,20121103,2012110313,13,4,47.9,41.0,46.98,28.6,0.0,19.4,9.9,100.0,Overcast,11,449
15982,1351965600,20121103,2012110314,14,4,48.0,42.1,46.98,28.7,0.0,15.1,9.9,100.0,Overcast,11,455
15983,1351969200,20121103,2012110315,15,4,48.4,42.8,48.72,30.0,0.0,14.2,9.9,100.0,Overcast,11,448
15984,1351972800,20121103,2012110316,16,4,48.4,41.9,46.32,28.7,0.0,18.2,9.9,99.2,Overcast,11,400
15985,1351976400,20121103,2012110317,17,4,48.3,42.7,46.47,28.7,0.0,14.4,9.9,100.0,Overcast,11,410
15986,1351980000,20121103,2012110318,18,4,47.9,42.6,47.19,28.7,0.0,12.8,9.9,100.0,Overcast,11,297
15987,1351983600,20121103,2012110319,19,4,47.8,42.9,47.4,28.8,0.0,11.2,9.9,100.0,Overcast,11,239
15988,1351987200,20121104,2012110420,20,4,47.8,44.6,49.93,30.0,0.0,6.8,9.9,90.1,Overcast,11,141
15989,1351990800,20121104,2012110421,21,4,46.6,43.6,52.32,30.0,0.0,6.1,9.9,90.1,Overcast,11,87
15990,1351994400,20121104,2012110422,22,4,45.9,43.5,53.71,30.1,0.0,4.9,9.9,51.4,Partially cloudy,11,79
15991,1351998000,20121104,2012110423,23,4,44.1,41.3,58.61,30.5,0.0,4.9,9.9,84.9,Partially cloudy,11,53
15992,1352001600,20121104,201211040,0,4,43.9,41.1,59.01,30.5,0.0,4.9,9.9,48.2,Partially cloudy,11,102
15993,1352005200,20121104,201211041,1,4,42.6,39.8,62.28,30.6,0.0,4.5,9.9,54.2,Partially cloudy,11,165
15994,1352008800,20121104,201211041,1,4,38.8,36.6,80.33,33.2,0.0,3.3,9.9,45.6,Partially cloudy,11,165
15995,1352012400,20121104,201211042,2,4,41.8,41.8,67.85,32.0,0.0,0.4,9.9,24.4,Partially cloudy,11,37
15996,1352016000,20121104,201211043,3,4,40.0,37.2,63.56,28.7,0.0,4.2,9.9,0.0,Clear,11,11
15997,1352019600,20121104,201211044,4,4,38.9,34.5,65.27,28.2,0.0,5.9,9.9,0.0,Clear,11,9
15998,1352023200,20121104,201211045,5,4,38.6,35.5,66.45,28.4,0.0,4.2,9.9,89.3,Partially cloudy,11,5
15999,1352026800,20121104,201211046,6,4,40.6,36.8,62.43,28.8,0.0,5.5,9.9,87.5,Partially cloudy,11,16
16000,1352030400,20121104,201211047,7,4,39.1,35.8,64.55,28.2,0.0,4.5,9.9,82.3,Partially cloudy,11,50
16001,1352034000,20121104,201211048,8,4,42.0,38.5,59.59,28.9,0.0,5.4,9.9,86.5,Partially cloudy,11,149
16002,1352037600,20121104,201211049,9,4,44.1,41.4,54.52,28.7,0.0,4.8,9.9,89.3,Partially cloudy,11,217
16003,1352041200,20121104,2012110410,10,4,46.2,42.1,49.38,28.3,0.0,8.1,9.9,88.9,Partially cloudy,11,360
16004,1352044800,20121104,2012110411,11,4,47.8,44.2,47.12,28.6,0.0,7.9,9.9,80.3,Partially cloudy,11,445
16005,1352048400,20121104,2012110412,12,4,49.8,46.1,46.03,29.9,0.0,9.0,9.9,79.3,Partially cloudy,11,504
16006,1352052000,20121104,2012110413,13,4,51.7,51.7,42.89,29.9,0.0,9.4,9.9,44.6,Partially cloudy,11,493
16007,1352055600,20121104,2012110414,14,4,51.7,51.7,40.92,28.7,0.0,8.2,9.9,48.3,Partially cloudy,11,509
16008,1352059200,20121104,2012110415,15,4,51.7,51.7,40.74,28.6,0.0,9.1,9.9,44.6,Partially cloudy,11,449
16009,1352062800,20121104,2012110416,16,4,51.2,51.2,40.87,28.2,0.0,13.5,9.9,46.2,Partially cloudy,11,435
16010,1352066400,20121104,2012110417,17,4,48.3,44.7,42.95,26.8,0.0,8.1,9.9,46.2,Partially cloudy,11,327
16011,1352070000,20121104,2012110418,18,4,47.8,43.7,43.75,26.8,0.0,8.9,9.9,82.2,Partially cloudy,11,237
16012,1352073600,20121105,2012110519,19,4,47.5,43.1,44.51,26.9,0.0,9.7,9.9,44.6,Partially cloudy,11,372
16013,1352077200,20121105,2012110520,20,4,44.4,37.6,52.87,28.3,0.0,14.5,9.9,46.2,Partially cloudy,11,241
16014,1352080800,20121105,2012110521,21,4,42.5,35.9,53.59,26.8,0.0,12.1,9.9,79.3,Partially cloudy,11,152
16015,1352084400,20121105,2012110522,22,4,41.9,35.8,54.77,26.8,0.0,10.5,9.9,79.3,Partially cloudy,11,115
16016,1352088000,20121105,2012110523,23,4,42.5,38.2,56.57,28.1,0.0,6.8,9.9,92.5,Overcast,11,53
16017,1352091600,20121105,201211050,0,4,42.7,37.9,56.34,28.2,0.0,8.1,9.9,100.0,Overcast,11,23
16018,1352095200,20121105,201211051,1,4,42.6,38.4,56.79,28.3,0.0,6.7,9.9,100.0,Overcast,11,8
16019,1352098800,20121105,201211052,2,4,42.6,38.4,56.97,28.4,0.0,6.8,9.9,100.0,Overcast,11,6
16020,1352102400,20121105,201211053,3,4,42.7,37.5,56.57,28.3,0.0,8.8,9.9,100.0,Overcast,11,4
16021,1352106000,20121105,201211054,4,4,42.7,36.9,53.39,26.9,0.0,10.0,9.9,100.0,Overcast,11,16
16022,1352109600,20121105,201211055,5,4,42.7,35.8,51.92,26.3,0.0,13.6,9.9,100.0,Overcast,11,39
16023,1352113200,20121105,201211056,6,4,42.3,35.9,50.04,25.0,0.0,11.5,9.9,100.0,Overcast,11,139
16024,1352116800,20121105,201211057,7,4,42.3,36.4,50.05,25.0,0.0,10.1,9.9,100.0,Overcast,11,461
16025,1352120400,20121105,201211058,8,4,42.3,36.6,49.81,24.8,0.0,9.7,9.9,100.0,Overcast,11,648
16026,1352124000,20121105,201211059,9,4,42.6,36.3,51.4,25.9,0.0,11.5,9.9,96.4,Overcast,11,257
16027,1352127600,20121105,2012110510,10,4,44.2,38.2,48.78,26.1,0.0,11.5,9.9,86.1,Partially cloudy,11,142
16028,1352131200,20121105,2012110511,11,4,46.0,41.4,45.35,26.1,0.0,9.3,9.9,26.4,Partially cloudy,11,150
16029,1352134800,20121105,2012110512,12,4,48.3,42.8,42.45,26.5,0.0,13.6,9.9,24.4,Partially cloudy,11,244
16030,1352138400,20121105,2012110513,13,4,48.3,43.8,39.67,24.9,0.0,10.3,9.9,24.4,Partially cloudy,11,222
16031,1352142000,20121105,2012110514,14,4,49.8,47.0,39.41,26.1,0.0,7.1,9.9,24.4,Partially cloudy,11,196
16032,1352145600,20121105,2012110515,15,4,49.8,45.4,39.41,26.1,0.0,11.2,9.9,24.4,Partially cloudy,11,231
16033,1352149200,20121105,2012110516,16,4,48.4,43.6,41.84,26.2,0.0,11.1,9.9,0.0,Clear,11,360
16034,1352152800,20121105,2012110517,17,4,46.5,42.1,44.89,26.2,0.0,8.9,9.9,24.4,Partially cloudy,11,638
16035,1352156400,20121105,2012110518,18,4,45.5,41.1,46.68,26.3,0.0,8.4,9.9,0.0,Clear,11,542
16036,1352160000,20121106,2012110619,19,4,43.5,39.5,50.55,26.4,0.0,6.7,9.9,0.0,Clear,11,371
16037,1352163600,20121106,2012110620,20,4,43.4,38.0,51.51,26.7,0.0,9.7,9.9,0.0,Clear,11,228
16038,1352167200,20121106,2012110621,21,4,41.6,35.3,54.12,26.3,0.0,10.8,9.9,0.0,Clear,11,151
16039,1352170800,20121106,2012110622,22,4,40.2,35.0,57.2,26.2,0.0,7.6,9.9,0.0,Clear,11,153
16040,1352174400,20121106,2012110623,23,4,38.3,34.0,61.62,26.2,0.0,5.5,9.9,24.4,Partially cloudy,11,205
16041,1352178000,20121106,201211060,0,4,36.9,33.3,61.63,25.0,0.0,4.5,9.9,24.4,Partially cloudy,11,19
16042,1352181600,20121106,201211061,1,4,36.5,31.2,62.51,24.9,0.0,6.6,9.9,24.4,Partially cloudy,11,8
16043,1352185200,20121106,201211062,2,4,36.3,33.9,65.96,26.0,0.0,3.2,9.9,24.4,Partially cloudy,11,2
16044,1352188800,20121106,201211063,3,4,34.5,30.3,67.25,24.8,0.0,4.7,9.9,25.4,Partially cloudy,11,4
16045,1352192400,20121106,201211064,4,4,34.6,31.8,70.54,26.0,0.0,3.4,9.9,88.9,Partially cloudy,11,7
16046,1352196000,20121106,201211065,5,4,34.5,28.1,67.35,24.8,0.0,7.7,9.9,94.6,Overcast,11,41
16047,1352199600,20121106,201211066,6,4,34.6,29.6,70.79,26.1,0.0,5.7,9.9,87.5,Partially cloudy,11,149
16048,1352203200,20121106,201211067,7,4,33.4,27.4,70.68,24.9,0.0,6.6,9.9,81.3,Partially cloudy,11,387
16049,1352206800,20121106,201211068,8,4,35.5,29.9,68.64,26.2,0.0,6.7,9.9,79.3,Partially cloudy,11,588
16050,1352210400,20121106,201211069,9,4,38.9,33.8,59.91,26.2,0.0,7.0,9.9,44.6,Partially cloudy,11,363
16051,1352214000,20121106,2012110610,10,4,42.4,37.6,49.68,24.9,0.0,7.7,9.9,46.3,Partially cloudy,11,230
16052,1352217600,20121106,2012110611,11,4,43.8,40.5,45.5,24.1,0.0,5.7,9.9,44.3,Partially cloudy,11,216
16053,1352221200,20121106,2012110612,12,4,44.5,41.2,45.38,24.7,0.0,6.0,9.9,79.3,Partially cloudy,11,248
16054,1352224800,20121106,2012110613,13,4,46.5,43.6,44.52,26.0,0.0,5.8,9.9,79.3,Partially cloudy,11,278
16055,1352228400,20121106,2012110614,14,4,47.8,45.7,40.5,25.0,0.0,4.9,9.9,79.3,Partially cloudy,11,240
16056,1352232000,20121106,2012110615,15,4,46.5,41.8,45.63,26.6,0.0,9.7,9.9,79.3,Partially cloudy,11,272
16057,1352235600,20121106,2012110616,16,4,46.5,43.0,45.95,26.8,0.0,6.8,9.9,86.5,Partially cloudy,11,402
16058,1352239200,20121106,2012110617,17,4,44.4,39.7,53.61,28.6,0.0,8.6,9.9,85.7,Partially cloudy,11,627
16059,1352242800,20121106,2012110618,18,4,43.9,37.8,57.69,30.0,0.0,12.0,9.9,79.3,Partially cloudy,11,497
