dteday,hr,temp,hum,cnt
8/22/2012,10,0.7,0.61,225
8/22/2012,11,0.72,0.58,267
8/22/2012,12,0.74,0.51,312
8/22/2012,13,0.76,0.48,316
8/22/2012,14,0.76,0.45,266
8/22/2012,15,0.76,0.48,316
8/22/2012,16,0.74,0.55,460
8/22/2012,17,0.74,0.55,783
8/22/2012,18,0.66,0.61,683
8/22/2012,19,0.66,0.74,580
8/22/2012,20,0.64,0.73,391
8/22/2012,21,0.64,0.73,351
8/22/2012,22,0.64,0.73,281
8/22/2012,23,0.64,0.83,140
8/23/2012,0,0.64,0.78,60
8/23/2012,1,0.62,0.83,25
8/23/2012,2,0.62,0.83,20
8/23/2012,3,0.62,0.83,9
8/23/2012,4,0.62,0.83,6
8/23/2012,5,0.62,0.83,37
8/23/2012,6,0.6,0.88,192
8/23/2012,7,0.62,0.83,481
8/23/2012,8,0.66,0.74,707
8/23/2012,9,0.7,0.7,412
8/23/2012,10,0.74,0.58,233
8/23/2012,11,0.76,0.48,278
8/23/2012,12,0.78,0.38,332
8/23/2012,13,0.82,0.38,346
8/23/2012,14,0.78,0.46,305
8/23/2012,15,0.78,0.46,305
8/23/2012,16,0.76,0.48,465
8/23/2012,17,0.76,0.45,820
8/23/2012,18,0.74,0.48,941
8/23/2012,19,0.72,0.51,633
8/23/2012,20,0.7,0.61,474
8/23/2012,21,0.7,0.61,329
8/23/2012,22,0.68,0.61,198
8/23/2012,23,0.66,0.69,157
8/24/2012,0,0.66,0.69,111
8/24/2012,1,0.64,0.73,42
8/24/2012,2,0.66,0.69,16
8/24/2012,3,0.64,0.73,8
8/24/2012,4,0.64,0.73,8
8/24/2012,5,0.64,0.78,38
8/24/2012,6,0.62,0.83,151
8/24/2012,7,0.64,0.78,425
8/24/2012,8,0.66,0.74,744
8/24/2012,9,0.72,0.58,389
8/24/2012,10,0.76,0.48,262
8/24/2012,11,0.76,0.48,281
8/24/2012,12,0.76,0.45,371
8/24/2012,13,0.8,0.41,351
8/24/2012,14,0.78,0.43,338
8/24/2012,15,0.76,0.48,350
8/24/2012,16,0.76,0.48,515
8/24/2012,17,0.74,0.51,812
8/24/2012,18,0.72,0.62,736
8/24/2012,19,0.72,0.58,536
8/24/2012,20,0.7,0.65,363
8/24/2012,21,0.7,0.61,306
8/24/2012,22,0.7,0.61,251
8/24/2012,23,0.68,0.69,178
8/25/2012,0,0.7,0.61,135
8/25/2012,1,0.68,0.69,115
8/25/2012,2,0.66,0.74,79
8/25/2012,3,0.66,0.69,38
8/25/2012,4,0.66,0.69,12
8/25/2012,5,0.64,0.73,14
8/25/2012,6,0.64,0.78,30
8/25/2012,7,0.64,0.78,102
8/25/2012,8,0.66,0.74,162
8/25/2012,9,0.68,0.69,288
8/25/2012,10,0.7,0.65,442
8/25/2012,11,0.72,0.62,457
8/25/2012,12,0.72,0.54,584
8/25/2012,13,0.72,0.51,517
8/25/2012,14,0.66,0.65,482
8/25/2012,15,0.64,0.73,233
8/25/2012,16,0.66,0.74,434
8/25/2012,17,0.66,0.74,403
8/25/2012,18,0.66,0.69,383
8/25/2012,19,0.64,0.78,354
8/25/2012,20,0.62,0.83,241
8/25/2012,21,0.62,0.83,208
8/25/2012,22,0.62,0.83,182
8/25/2012,23,0.62,0.83,158
8/26/2012,0,0.64,0.89,134
8/26/2012,1,0.64,0.89,134
8/26/2012,2,0.64,0.89,116
8/26/2012,3,0.64,0.89,53
8/26/2012,4,0.64,0.89,16
8/26/2012,5,0.64,0.89,16
8/26/2012,6,0.62,0.88,21
8/26/2012,7,0.64,0.89,34
8/26/2012,8,0.68,0.79,133
8/26/2012,9,0.68,0.79,263
8/26/2012,10,0.74,0.66,385
8/26/2012,11,0.74,0.66,482
8/26/2012,12,0.72,0.74,626
8/26/2012,13,0.66,0.78,541
8/26/2012,14,0.64,0.89,377
8/26/2012,15,0.64,0.89,391
8/26/2012,16,0.64,0.89,173
8/26/2012,17,0.64,0.89,233
8/26/2012,18,0.64,0.89,264
8/26/2012,19,0.64,0.89,292
8/26/2012,20,0.64,0.89,211
8/26/2012,21,0.64,0.83,166
8/26/2012,22,0.62,0.88,114
8/26/2012,23,0.62,0.83,80
8/27/2012,0,0.62,0.83,32
8/27/2012,1,0.62,0.88,7
8/27/2012,2,0.62,0.88,8
8/27/2012,3,0.62,0.88,4
8/27/2012,4,0.62,0.83,12
8/27/2012,5,0.62,0.88,36
8/27/2012,6,0.62,0.88,145
8/27/2012,7,0.66,0.83,433
8/27/2012,8,0.66,0.83,699
8/27/2012,9,0.66,0.83,342
8/27/2012,10,0.72,0.74,206
8/27/2012,11,0.74,0.66,229
8/27/2012,12,0.76,0.62,283
8/27/2012,13,0.76,0.57,288
8/27/2012,14,0.8,0.49,246
8/27/2012,15,0.8,0.55,282
8/27/2012,16,0.8,0.55,444
8/27/2012,17,0.8,0.46,845
8/27/2012,18,0.78,0.52,834
8/27/2012,19,0.74,0.7,573
8/27/2012,20,0.74,0.7,416
8/27/2012,21,0.72,0.74,278
8/27/2012,22,0.7,0.84,161
8/27/2012,23,0.7,0.84,114
8/28/2012,0,0.7,0.84,38
8/28/2012,1,0.68,0.89,21
8/28/2012,2,0.68,0.83,15
8/28/2012,3,0.66,0.89,4
8/28/2012,4,0.66,0.83,8
8/28/2012,5,0.66,0.83,42
8/28/2012,6,0.66,0.89,147
8/28/2012,7,0.66,0.83,269
8/28/2012,8,0.66,0.85,693
8/28/2012,9,0.7,0.79,395
8/28/2012,10,0.74,0.62,204
8/28/2012,11,0.78,0.55,218
8/28/2012,12,0.8,0.49,297
8/28/2012,13,0.82,0.43,288
8/28/2012,14,0.84,0.38,251
8/28/2012,15,0.82,0.34,317
8/28/2012,16,0.82,0.33,480
8/28/2012,17,0.8,0.35,864
8/28/2012,18,0.78,0.4,818
8/28/2012,19,0.74,0.45,597
8/28/2012,20,0.72,0.48,435
8/28/2012,21,0.72,0.48,314
8/28/2012,22,0.7,0.54,216
8/28/2012,23,0.68,0.57,109
8/29/2012,0,0.66,0.69,47
8/29/2012,1,0.64,0.69,14
8/29/2012,2,0.62,0.73,6
8/29/2012,3,0.62,0.73,9
8/29/2012,4,0.6,0.73,10
8/29/2012,5,0.6,0.73,40
8/29/2012,6,0.6,0.73,181
8/29/2012,7,0.64,0.65,554
8/29/2012,8,0.66,0.61,808
8/29/2012,9,0.7,0.51,348
8/29/2012,10,0.72,0.48,178
8/29/2012,11,0.72,0.45,253
8/29/2012,12,0.76,0.4,360
8/29/2012,13,0.74,0.42,300
8/29/2012,14,0.76,0.4,301
8/29/2012,15,0.76,0.4,338
8/29/2012,16,0.76,0.37,493
8/29/2012,17,0.78,0.35,870
8/29/2012,18,0.74,0.42,812
8/29/2012,19,0.7,0.54,643
8/29/2012,20,0.68,0.57,427
8/29/2012,21,0.66,0.54,313
8/29/2012,22,0.66,0.54,235
8/29/2012,23,0.66,0.57,157
8/30/2012,0,0.64,0.69,65
8/30/2012,1,0.64,0.65,23
8/30/2012,2,0.62,0.73,17
8/30/2012,3,0.62,0.73,5
8/30/2012,4,0.62,0.73,8
8/30/2012,5,0.62,0.73,35
8/30/2012,6,0.6,0.83,163
8/30/2012,7,0.64,0.73,532
8/30/2012,8,0.66,0.65,754
8/30/2012,9,0.7,0.58,396
8/30/2012,10,0.72,0.54,234
8/30/2012,11,0.76,0.4,276
8/30/2012,12,0.76,0.45,294
8/30/2012,13,0.76,0.48,290
8/30/2012,14,0.76,0.48,273
8/30/2012,15,0.8,0.46,338
8/30/2012,16,0.8,0.43,482
8/30/2012,17,0.82,0.34,844
8/30/2012,18,0.8,0.38,853
8/30/2012,19,0.76,0.48,610
8/30/2012,20,0.74,0.58,471
8/30/2012,21,0.72,0.66,307
8/30/2012,22,0.7,0.7,291
8/30/2012,23,0.7,0.74,152
8/31/2012,0,0.68,0.83,82
8/31/2012,1,0.68,0.83,32
8/31/2012,2,0.66,0.89,20
8/31/2012,3,0.66,0.89,5
8/31/2012,4,0.64,0.89,7
8/31/2012,5,0.64,0.89,29
8/31/2012,6,0.64,0.89,108
8/31/2012,7,0.64,0.89,421
8/31/2012,8,0.7,0.74,690
8/31/2012,9,0.74,0.7,398
8/31/2012,10,0.76,0.62,256
8/31/2012,11,0.86,0.28,309
8/31/2012,12,0.86,0.26,410
8/31/2012,13,0.88,0.27,368
8/31/2012,14,0.9,0.25,436
8/31/2012,15,0.9,0.27,526
8/31/2012,16,0.9,0.27,528
8/31/2012,17,0.88,0.32,617
8/31/2012,18,0.86,0.36,546
8/31/2012,19,0.8,0.49,452
8/31/2012,20,0.8,0.49,356
8/31/2012,21,0.76,0.58,303
8/31/2012,22,0.76,0.58,277
8/31/2012,23,0.74,0.62,174
9/1/2012,0,0.74,0.62,168
9/1/2012,1,0.72,0.74,79
9/1/2012,2,0.7,0.7,69
9/1/2012,3,0.7,0.7,35
9/1/2012,4,0.7,0.7,12
9/1/2012,5,0.68,0.79,22
9/1/2012,6,0.68,0.79,36
9/1/2012,7,0.74,0.58,66
9/1/2012,8,0.76,0.58,162
9/1/2012,9,0.76,0.58,237
9/1/2012,10,0.78,0.55,417
9/1/2012,11,0.8,0.55,492
9/1/2012,12,0.8,0.55,471
9/1/2012,13,0.82,0.52,504
9/1/2012,14,0.86,0.44,514
9/1/2012,15,0.86,0.44,563
9/1/2012,16,0.84,0.49,462
9/1/2012,17,0.82,0.52,463
9/1/2012,18,0.82,0.52,442
9/1/2012,19,0.78,0.62,392
9/1/2012,20,0.76,0.67,207
9/1/2012,21,0.64,0.89,104
9/1/2012,22,0.66,0.89,78
9/1/2012,23,0.66,0.89,145
9/2/2012,0,0.66,0.89,99
9/2/2012,1,0.66,0.89,73
9/2/2012,2,0.66,0.89,84
9/2/2012,3,0.66,0.89,42
9/2/2012,4,0.66,0.89,22
9/2/2012,5,0.66,0.89,12
9/2/2012,6,0.66,0.89,15
9/2/2012,7,0.66,0.94,42
9/2/2012,8,0.68,0.89,129
9/2/2012,9,0.7,0.84,232
9/2/2012,10,0.72,0.79,388
9/2/2012,11,0.74,0.7,489
9/2/2012,12,0.74,0.7,545
9/2/2012,13,0.72,0.74,493
9/2/2012,14,0.72,0.79,457
9/2/2012,15,0.74,0.74,355
9/2/2012,16,0.74,0.7,474
9/2/2012,17,0.76,0.66,503
9/2/2012,18,0.74,0.74,500
9/2/2012,19,0.7,0.84,292
9/2/2012,20,0.7,0.84,104
9/2/2012,21,0.7,0.7,171
9/2/2012,22,0.68,0.83,166
9/2/2012,23,0.66,0.89,123
9/3/2012,0,0.66,0.94,104
9/3/2012,1,0.68,0.89,55
9/3/2012,2,0.66,0.89,40
9/3/2012,3,0.66,0.89,28
9/3/2012,4,0.66,0.89,11
9/3/2012,5,0.66,0.89,4
9/3/2012,6,0.66,0.94,15
9/3/2012,7,0.68,0.85,43
9/3/2012,8,0.7,0.84,127
9/3/2012,9,0.7,0.84,229
9/3/2012,10,0.74,0.74,359
9/3/2012,11,0.74,0.7,459
9/3/2012,12,0.76,0.62,543
9/3/2012,13,0.76,0.66,566
9/3/2012,14,0.74,0.7,512
9/3/2012,15,0.74,0.7,449
9/3/2012,16,0.74,0.7,500
9/3/2012,17,0.74,0.7,498
9/3/2012,18,0.74,0.66,482
9/3/2012,19,0.72,0.74,374
9/3/2012,20,0.72,0.76,261
9/3/2012,21,0.72,0.76,184
9/3/2012,22,0.7,0.84,121
9/3/2012,23,0.7,0.84,70
9/4/2012,0,0.7,0.84,29
9/4/2012,1,0.68,0.82,24
9/4/2012,2,0.68,0.82,5
9/4/2012,3,0.66,0.89,10
9/4/2012,4,0.66,0.89,8
9/4/2012,5,0.66,0.89,38
9/4/2012,6,0.68,0.89,172
9/4/2012,7,0.68,0.89,493
9/4/2012,8,0.7,0.84,632
9/4/2012,9,0.72,0.79,323
9/4/2012,10,0.72,0.74,172
9/4/2012,11,0.74,0.7,198
9/4/2012,12,0.76,0.7,287
9/4/2012,13,0.8,0.55,275
9/4/2012,14,0.8,0.55,274
9/4/2012,15,0.8,0.59,292
9/4/2012,16,0.76,0.7,458
9/4/2012,17,0.76,0.7,856
9/4/2012,18,0.76,0.75,839
9/4/2012,19,0.76,0.7,552
9/4/2012,20,0.74,0.7,385
9/4/2012,21,0.74,0.74,268
9/4/2012,22,0.74,0.7,179
9/4/2012,23,0.72,0.74,95
9/5/2012,0,0.72,0.74,37
9/5/2012,1,0.7,0.84,13
9/5/2012,2,0.7,0.84,9
9/5/2012,3,0.7,0.79,4
9/5/2012,4,0.7,0.79,5
9/5/2012,5,0.7,0.79,40
9/5/2012,6,0.7,0.79,210
9/5/2012,7,0.7,0.79,500
9/5/2012,8,0.72,0.74,725
9/5/2012,9,0.74,0.7,290
9/5/2012,10,0.76,0.7,235
9/5/2012,11,0.78,0.62,217
9/5/2012,12,0.78,0.7,266
9/5/2012,13,0.8,0.63,234
9/5/2012,14,0.82,0.56,211
9/5/2012,15,0.78,0.7,245
9/5/2012,16,0.76,0.7,430
9/5/2012,17,0.76,0.66,863
9/5/2012,18,0.76,0.75,839
9/5/2012,19,0.74,0.7,662
9/5/2012,20,0.72,0.84,412
9/5/2012,21,0.72,0.79,296
9/5/2012,22,0.72,0.79,219
9/5/2012,23,0.7,0.84,150
9/6/2012,0,0.7,0.84,65
9/6/2012,1,0.7,0.84,18
9/6/2012,2,0.72,0.79,8
9/6/2012,3,0.7,0.84,9
9/6/2012,4,0.7,0.84,8
9/6/2012,5,0.7,0.84,38
9/6/2012,6,0.7,0.84,200
9/6/2012,7,0.7,0.84,482
9/6/2012,8,0.7,0.79,646
9/6/2012,9,0.66,0.94,123
9/6/2012,10,0.66,0.94,49
9/6/2012,11,0.7,0.84,62
9/6/2012,12,0.72,0.79,137
9/6/2012,13,0.72,0.79,191
9/6/2012,14,0.74,0.74,216
9/6/2012,15,0.74,0.66,270
9/6/2012,16,0.74,0.7,416
9/6/2012,17,0.74,0.7,808
9/6/2012,18,0.72,0.7,835
9/6/2012,19,0.68,0.74,558
9/6/2012,20,0.66,0.78,406
9/6/2012,21,0.64,0.89,272
9/6/2012,22,0.64,0.89,217
9/6/2012,23,0.64,0.89,169
9/7/2012,0,0.64,0.89,96
9/7/2012,1,0.62,0.88,29
9/7/2012,2,0.62,0.83,11
9/7/2012,3,0.62,0.83,9
9/7/2012,4,0.62,0.88,8
9/7/2012,5,0.62,0.88,40
9/7/2012,6,0.62,0.88,140
9/7/2012,7,0.64,0.89,486
9/7/2012,8,0.66,0.83,719
9/7/2012,9,0.7,0.79,344
9/7/2012,10,0.72,0.74,224
9/7/2012,11,0.76,0.62,296
9/7/2012,12,0.78,0.59,323
9/7/2012,13,0.8,0.59,354
9/7/2012,14,0.8,0.59,253
9/7/2012,15,0.8,0.55,331
9/7/2012,16,0.8,0.55,470
9/7/2012,17,0.78,0.59,772
9/7/2012,18,0.76,0.62,792
9/7/2012,19,0.74,0.62,568
9/7/2012,20,0.72,0.66,391
9/7/2012,21,0.7,0.74,301
9/7/2012,22,0.7,0.74,299
9/7/2012,23,0.66,0.89,248
9/8/2012,0,0.66,0.89,150
9/8/2012,1,0.66,0.89,117
9/8/2012,2,0.66,0.89,77
9/8/2012,3,0.66,0.89,43
9/8/2012,4,0.66,0.94,11
9/8/2012,5,0.66,0.94,15
9/8/2012,6,0.66,0.89,34
9/8/2012,7,0.66,0.89,82
9/8/2012,8,0.7,0.79,230
9/8/2012,9,0.7,0.74,348
9/8/2012,10,0.74,0.7,422
9/8/2012,11,0.76,0.62,578
9/8/2012,12,0.8,0.55,694
9/8/2012,13,0.82,0.52,668
9/8/2012,14,0.82,0.52,626
9/8/2012,15,0.56,0.88,512
9/8/2012,16,0.56,0.88,114
9/8/2012,17,0.58,0.83,171
9/8/2012,18,0.58,0.83,167
9/8/2012,19,0.58,0.88,215
9/8/2012,20,0.58,0.88,194
9/8/2012,21,0.6,0.83,181
9/8/2012,22,0.58,0.78,194
9/8/2012,23,0.58,0.73,133
9/9/2012,0,0.56,0.73,124
9/9/2012,1,0.56,0.73,124
9/9/2012,2,0.54,0.77,96
9/9/2012,3,0.54,0.73,46
9/9/2012,4,0.52,0.77,28
9/9/2012,5,0.52,0.77,55
9/9/2012,6,0.52,0.77,35
9/9/2012,7,0.54,0.73,70
9/9/2012,8,0.58,0.68,170
9/9/2012,9,0.62,0.61,299
9/9/2012,10,0.64,0.57,495
9/9/2012,11,0.66,0.47,585
9/9/2012,12,0.66,0.47,757
9/9/2012,13,0.68,0.39,729
9/9/2012,14,0.72,0.3,647
9/9/2012,15,0.72,0.32,696
9/9/2012,16,0.68,0.36,701
9/9/2012,17,0.7,0.37,671
9/9/2012,18,0.66,0.36,560
9/9/2012,19,0.66,0.36,496
9/9/2012,20,0.62,0.41,356
9/9/2012,21,0.6,0.46,206
9/9/2012,22,0.58,0.49,189
9/9/2012,23,0.56,0.52,92
9/10/2012,0,0.56,0.52,41
9/10/2012,1,0.54,0.6,18
9/10/2012,2,0.54,0.6,17
9/10/2012,3,0.52,0.68,12
9/10/2012,4,0.52,0.68,5
9/10/2012,5,0.5,0.72,40
9/10/2012,6,0.5,0.72,180
9/10/2012,7,0.52,0.68,447
9/10/2012,8,0.56,0.6,730
9/10/2012,9,0.6,0.53,361
9/10/2012,10,0.62,0.5,210
9/10/2012,11,0.62,0.43,236
9/10/2012,12,0.64,0.44,332
9/10/2012,13,0.64,0.38,323
9/10/2012,14,0.66,0.36,340
9/10/2012,15,0.66,0.31,346
9/10/2012,16,0.66,0.34,488
9/10/2012,17,0.66,0.34,871
9/10/2012,18,0.62,0.35,968
9/10/2012,19,0.62,0.38,633
9/10/2012,20,0.6,0.4,390
9/10/2012,21,0.56,0.49,285
9/10/2012,22,0.54,0.52,159
9/10/2012,23,0.54,0.52,93
9/11/2012,0,0.52,0.59,32
9/11/2012,1,0.5,0.63,10
9/11/2012,2,0.48,0.77,6
9/11/2012,3,0.48,0.67,8
9/11/2012,4,0.48,0.72,9
9/11/2012,5,0.46,0.72,44
9/11/2012,6,0.46,0.77,211
9/11/2012,7,0.5,0.72,596
9/11/2012,8,0.54,0.68,750
9/11/2012,9,0.6,0.49,358
9/11/2012,10,0.62,0.38,196
9/11/2012,11,0.64,0.33,247
9/11/2012,12,0.64,0.33,316
9/11/2012,13,0.66,0.29,328
9/11/2012,14,0.68,0.3,255
9/11/2012,15,0.7,0.28,326
9/11/2012,16,0.7,0.28,536
9/11/2012,17,0.7,0.28,970
9/11/2012,18,0.64,0.36,877
9/11/2012,19,0.62,0.41,596
9/11/2012,20,0.58,0.56,461
9/11/2012,21,0.56,0.6,310
9/11/2012,22,0.56,0.64,216
9/11/2012,23,0.54,0.68,109
9/12/2012,0,0.52,0.72,49
9/12/2012,1,0.52,0.72,21
9/12/2012,2,0.52,0.72,11
9/12/2012,3,0.5,0.77,7
9/12/2012,4,0.5,0.72,5
9/12/2012,5,0.5,0.72,48
9/12/2012,6,0.5,0.72,205
9/12/2012,7,0.52,0.72,557
9/12/2012,8,0.56,0.64,770
9/12/2012,9,0.6,0.64,328
9/12/2012,10,0.62,0.61,205
9/12/2012,11,0.66,0.5,232
9/12/2012,12,0.68,0.36,352
9/12/2012,13,0.7,0.34,323
9/12/2012,14,0.7,0.37,278
9/12/2012,15,0.72,0.37,318
9/12/2012,16,0.72,0.37,509
9/12/2012,17,0.7,0.41,925
9/12/2012,18,0.66,0.44,977
9/12/2012,19,0.64,0.5,635
9/12/2012,20,0.62,0.57,470
9/12/2012,21,0.6,0.6,306
9/12/2012,22,0.56,0.64,212
9/12/2012,23,0.56,0.68,127
9/13/2012,0,0.56,0.73,57
9/13/2012,1,0.54,0.77,28
9/13/2012,2,0.54,0.77,9
9/13/2012,3,0.52,0.83,11
9/13/2012,4,0.52,0.83,6
9/13/2012,5,0.52,0.83,57
9/13/2012,6,0.5,0.82,195
9/13/2012,7,0.54,0.77,571
9/13/2012,8,0.56,0.73,758
9/13/2012,9,0.6,0.64,338
9/13/2012,10,0.64,0.61,212
9/13/2012,11,0.66,0.5,254
9/13/2012,12,0.68,0.44,297
9/13/2012,13,0.7,0.42,283
9/13/2012,14,0.72,0.39,274
9/13/2012,15,0.72,0.42,352
9/13/2012,16,0.72,0.39,491
9/13/2012,17,0.72,0.42,884
9/13/2012,18,0.68,0.57,852
9/13/2012,19,0.64,0.65,674
9/13/2012,20,0.62,0.69,463
9/13/2012,21,0.62,0.65,317
9/13/2012,22,0.6,0.69,251
9/13/2012,23,0.58,0.73,170
9/14/2012,0,0.56,0.73,87
9/14/2012,1,0.56,0.73,41
9/14/2012,2,0.56,0.73,30
9/14/2012,3,0.54,0.77,14
9/14/2012,4,0.54,0.77,12
9/14/2012,5,0.54,0.83,41
9/14/2012,6,0.54,0.88,152
9/14/2012,7,0.56,0.88,454
9/14/2012,8,0.6,0.78,766
9/14/2012,9,0.62,0.78,347
9/14/2012,10,0.68,0.65,246
9/14/2012,11,0.68,0.61,280
9/14/2012,12,0.7,0.54,409
9/14/2012,13,0.7,0.54,408
9/14/2012,14,0.72,0.45,371
9/14/2012,15,0.72,0.48,367
9/14/2012,16,0.72,0.51,563
9/14/2012,17,0.72,0.51,894
9/14/2012,18,0.72,0.45,808
9/14/2012,19,0.68,0.57,579
9/14/2012,20,0.66,0.61,404
9/14/2012,21,0.64,0.73,312
9/14/2012,22,0.62,0.83,229
9/14/2012,23,0.62,0.78,195
9/15/2012,0,0.6,0.83,207
9/15/2012,1,0.6,0.73,109
9/15/2012,2,0.58,0.78,93
9/15/2012,3,0.6,0.73,37
9/15/2012,4,0.6,0.69,6
9/15/2012,5,0.58,0.6,16
9/15/2012,6,0.54,0.49,33
9/15/2012,7,0.54,0.52,73
9/15/2012,8,0.56,0.49,212
9/15/2012,9,0.6,0.43,342
9/15/2012,10,0.62,0.41,442
9/15/2012,11,0.64,0.38,627
9/15/2012,12,0.66,0.36,706
9/15/2012,13,0.68,0.36,704
9/15/2012,14,0.68,0.34,715
9/15/2012,15,0.68,0.34,654
9/15/2012,16,0.66,0.36,783
9/15/2012,17,0.66,0.36,729
9/15/2012,18,0.64,0.36,614
9/15/2012,19,0.62,0.41,478
9/15/2012,20,0.6,0.43,330
9/15/2012,21,0.56,0.52,296
9/15/2012,22,0.56,0.52,279
9/15/2012,23,0.54,0.6,229
9/16/2012,0,0.54,0.64,151
9/16/2012,1,0.54,0.64,117
9/16/2012,2,0.52,0.63,89
9/16/2012,3,0.5,0.68,48
9/16/2012,4,0.5,0.72,8
9/16/2012,5,0.5,0.72,13
9/16/2012,6,0.5,0.72,35
9/16/2012,7,0.5,0.77,71
9/16/2012,8,0.54,0.64,128
9/16/2012,9,0.58,0.6,296
9/16/2012,10,0.62,0.5,490
9/16/2012,11,0.64,0.47,559
9/16/2012,12,0.66,0.44,656
9/16/2012,13,0.64,0.41,694
9/16/2012,14,0.66,0.39,635
9/16/2012,15,0.64,0.41,557
9/16/2012,16,0.64,0.44,596
9/16/2012,17,0.66,0.41,570
9/16/2012,18,0.62,0.5,481
9/16/2012,19,0.62,0.5,403
9/16/2012,20,0.6,0.53,324
9/16/2012,21,0.6,0.56,191
9/16/2012,22,0.56,0.68,127
9/16/2012,23,0.54,0.68,94
9/17/2012,0,0.54,0.68,45
9/17/2012,1,0.52,0.72,21
9/17/2012,2,0.52,0.72,13
9/17/2012,3,0.5,0.77,7
9/17/2012,4,0.5,0.77,11
9/17/2012,5,0.48,0.82,45
9/17/2012,6,0.48,0.82,164
9/17/2012,7,0.52,0.77,492
9/17/2012,8,0.54,0.77,683
9/17/2012,9,0.58,0.68,299
9/17/2012,10,0.62,0.65,202
9/17/2012,11,0.62,0.69,252
9/17/2012,12,0.62,0.69,295
9/17/2012,13,0.64,0.65,343
9/17/2012,14,0.64,0.65,332
9/17/2012,15,0.64,0.65,338
9/17/2012,16,0.64,0.69,453
9/17/2012,17,0.64,0.65,842
9/17/2012,18,0.62,0.73,774
9/17/2012,19,0.62,0.73,486
9/17/2012,20,0.62,0.73,340
9/17/2012,21,0.62,0.83,233
9/17/2012,22,0.62,0.83,129
9/17/2012,23,0.6,0.94,70
9/18/2012,0,0.6,0.94,13
9/18/2012,1,0.6,0.94,5
9/18/2012,2,0.6,0.94,4
9/18/2012,3,0.62,0.94,6
9/18/2012,4,0.62,0.94,7
9/18/2012,5,0.64,0.89,48
9/18/2012,6,0.64,0.89,167
9/18/2012,7,0.64,0.89,356
9/18/2012,8,0.66,0.83,672
9/18/2012,9,0.66,0.83,293
9/18/2012,10,0.68,0.79,160
9/18/2012,11,0.68,0.79,151
9/18/2012,12,0.68,0.83,88
9/18/2012,13,0.7,0.74,114
9/18/2012,14,0.6,0.94,143
9/18/2012,15,0.6,0.88,36
9/18/2012,16,0.6,0.88,141
9/18/2012,17,0.6,0.88,338
9/18/2012,18,0.6,0.88,281
9/18/2012,19,0.6,0.88,324
9/18/2012,20,0.6,0.88,290
9/18/2012,21,0.6,0.88,207
9/18/2012,22,0.58,0.83,151
9/18/2012,23,0.56,0.83,78
9/19/2012,0,0.56,0.68,26
9/19/2012,1,0.54,0.68,12
9/19/2012,2,0.54,0.64,3
9/19/2012,3,0.52,0.63,5
9/19/2012,4,0.52,0.68,10
9/19/2012,5,0.52,0.68,56
9/19/2012,6,0.52,0.63,172
9/19/2012,7,0.52,0.63,545
9/19/2012,8,0.52,0.59,797
9/19/2012,9,0.54,0.6,362
9/19/2012,10,0.56,0.52,192
9/19/2012,11,0.6,0.43,247
9/19/2012,12,0.6,0.43,313
9/19/2012,13,0.6,0.4,289
9/19/2012,14,0.62,0.38,286
9/19/2012,15,0.62,0.35,311
9/19/2012,16,0.62,0.35,466
9/19/2012,17,0.6,0.38,886
9/19/2012,18,0.58,0.4,892
9/19/2012,19,0.56,0.43,611
9/19/2012,20,0.52,0.48,409
9/19/2012,21,0.5,0.59,349
9/19/2012,22,0.5,0.63,229
9/19/2012,23,0.48,0.67,123
9/20/2012,0,0.5,0.63,58
9/20/2012,1,0.46,0.72,18
9/20/2012,2,0.46,0.72,11
9/20/2012,3,0.44,0.77,6
9/20/2012,4,0.44,0.77,6
9/20/2012,5,0.44,0.77,56
9/20/2012,6,0.44,0.77,170
9/20/2012,7,0.46,0.82,534
9/20/2012,8,0.5,0.68,790
9/20/2012,9,0.56,0.6,355
9/20/2012,10,0.58,0.53,190
9/20/2012,11,0.62,0.43,243
9/20/2012,12,0.62,0.43,290
9/20/2012,13,0.64,0.44,336
9/20/2012,14,0.64,0.47,298
9/20/2012,15,0.66,0.47,291
9/20/2012,16,0.64,0.47,457
9/20/2012,17,0.64,0.5,976
9/20/2012,18,0.6,0.56,900
9/20/2012,19,0.58,0.6,603
9/20/2012,20,0.56,0.64,417
9/20/2012,21,0.56,0.64,274
9/20/2012,22,0.54,0.73,287
9/20/2012,23,0.54,0.68,154
9/21/2012,0,0.54,0.68,66
9/21/2012,1,0.52,0.72,49
9/21/2012,2,0.52,0.72,14
9/21/2012,3,0.5,0.77,12
9/21/2012,4,0.5,0.77,10
9/21/2012,5,0.5,0.82,49
9/21/2012,6,0.5,0.77,165
9/21/2012,7,0.52,0.77,503
9/21/2012,8,0.54,0.73,757
9/21/2012,9,0.58,0.68,383
9/21/2012,10,0.62,0.61,225
9/21/2012,11,0.66,0.57,321
9/21/2012,12,0.68,0.57,389
9/21/2012,13,0.7,0.54,421
9/21/2012,14,0.7,0.54,412
9/21/2012,15,0.7,0.54,423
9/21/2012,16,0.7,0.54,567
9/21/2012,17,0.68,0.57,846
9/21/2012,18,0.66,0.61,805
9/21/2012,19,0.64,0.65,588
9/21/2012,20,0.62,0.69,369
9/21/2012,21,0.6,0.73,312
9/21/2012,22,0.6,0.73,295
9/21/2012,23,0.6,0.73,186
9/22/2012,0,0.6,0.73,172
